,Unnamed: 0,year,negative,positive,Topic,decade,num_conflicts,avg_hostility,total_fatalities,life_expectancy,democracy_frequency,economy_frequency,equality_frequency,freedom_frequency,justice_frequency,liberty_frequency,num_conflicts_lag1,avg_hostility_lag1,total_fatalities_lag1,num_conflicts_lag5,avg_hostility_lag5,total_fatalities_lag5,num_conflicts_lag10,avg_hostility_lag10,total_fatalities_lag10,log_gdp_percap,log_sentiment
717,747,1963-01-01,0.0,0.0,Life_expectancy,1960,4.0,1.5,0.0,70.03,0.5093404041330108,0.810014477316626,0.5646697527322634,1.0,0.0148363963686183,0.1001066606760829,4.0,1.5,0.0,6.0,3.0,1.0,6.0,3.0,1.0,9.517153490765404,4.2631023230097185
454,454,1963-01-01,0.0427,0.09635,Democracy,1960,4.0,1.5,0.0,70.03,0.5093404041330108,0.810014477316626,0.5646697527322634,1.0,0.0148363963686183,0.1001066606760829,4.0,1.5,0.0,6.0,3.0,1.0,6.0,3.0,1.0,9.517153490765404,0.692304325457357
1313,1549,1963-01-01,0.0,0.0,freedom_frequency,1960,4.0,1.5,0.0,70.03,0.5093404041330108,0.810014477316626,0.5646697527322634,1.0,0.0148363963686183,0.1001066606760829,4.0,1.5,0.0,6.0,3.0,1.0,6.0,3.0,1.0,9.517153490765404,6.736185729197108e-05
1611,1951,1963-01-01,0.0,0.0,liberty_frequency,1960,4.0,1.5,0.0,70.03,0.5093404041330108,0.810014477316626,0.5646697527322634,1.0,0.0148363963686183,0.1001066606760829,4.0,1.5,0.0,6.0,3.0,1.0,6.0,3.0,1.0,9.517153490765404,2.0284331522464125e-05
568,598,1963-01-01,0.0,0.0,gdp_percap,1960,4.0,1.5,0.0,70.03,0.5093404041330108,0.810014477316626,0.5646697527322634,1.0,0.0148363963686183,0.1001066606760829,4.0,1.5,0.0,4.0,1.5,0.0,6.0,3.0,1.0,9.517153490765404,9.517153490765404
1015,1147,1963-01-01,0.0,0.0,equality_frequency,1960,4.0,1.5,0.0,70.03,0.5093404041330108,0.810014477316626,0.5646697527322634,1.0,0.0148363963686183,0.1001066606760829,4.0,1.5,0.0,4.0,1.5,0.0,6.0,3.0,1.0,9.517153490765404,1.4253421169150864e-05
866,946,1963-01-01,0.0,0.0,economy_frequency,1960,4.0,1.5,0.0,70.03,0.5093404041330108,0.810014477316626,0.5646697527322634,1.0,0.0148363963686183,0.1001066606760829,4.0,1.5,0.0,4.0,1.5,0.0,6.0,3.0,1.0,9.517153490765404,8.30935933490449e-05
149,149,1963-01-01,0.0635,0.1098,Freedom,1960,4.0,1.5,0.0,70.03,0.5093404041330108,0.810014477316626,0.5646697527322634,1.0,0.0148363963686183,0.1001066606760829,4.0,1.5,0.0,4.0,1.5,0.0,6.0,3.0,1.0,9.517153490765404,0.4141935706720039
1164,1348,1963-01-01,0.0,0.0,democracy_frequency,1960,4.0,1.5,0.0,70.03,0.5093404041330108,0.810014477316626,0.5646697527322634,1.0,0.0148363963686183,0.1001066606760829,4.0,1.5,0.0,4.0,1.5,0.0,6.0,3.0,1.0,9.517153490765404,2.1703667471580016e-05
1462,1750,1963-01-01,0.0,0.0,justice_frequency,1960,4.0,1.5,0.0,70.03,0.5093404041330108,0.810014477316626,0.5646697527322634,1.0,0.0148363963686183,0.1001066606760829,4.0,1.5,0.0,4.0,1.5,0.0,4.0,1.5,0.0,9.517153490765404,3.842385640886246e-05
718,748,1964-01-01,0.0,0.0,Life_expectancy,1960,6.0,3.0,10.0,70.14,0.5012429151678416,0.8121658329878683,0.5967168484853336,0.9978195107770448,0.0219394087672127,0.1050215096375684,4.0,1.5,0.0,4.0,1.5,0.0,4.0,1.5,0.0,9.539700420317704,4.264649766520309
1463,1751,1964-01-01,0.0,0.0,justice_frequency,1960,6.0,3.0,10.0,70.14,0.5012429151678416,0.8121658329878683,0.5967168484853336,0.9978195107770448,0.0219394087672127,0.1050215096375684,6.0,3.0,10.0,4.0,1.5,0.0,4.0,1.5,0.0,9.539700420317704,3.904740676845364e-05
569,599,1964-01-01,0.0,0.0,gdp_percap,1960,6.0,3.0,10.0,70.14,0.5012429151678416,0.8121658329878683,0.5967168484853336,0.9978195107770448,0.0219394087672127,0.1050215096375684,6.0,3.0,10.0,4.0,1.5,0.0,4.0,1.5,0.0,9.539700420317704,9.539700420317704
867,947,1964-01-01,0.0,0.0,economy_frequency,1960,6.0,3.0,10.0,70.14,0.5012429151678416,0.8121658329878683,0.5967168484853336,0.9978195107770448,0.0219394087672127,0.1050215096375684,6.0,3.0,10.0,4.0,1.5,0.0,4.0,1.5,0.0,9.539700420317704,8.325096234122533e-05
1016,1148,1964-01-01,0.0,0.0,equality_frequency,1960,6.0,3.0,10.0,70.14,0.5012429151678416,0.8121658329878683,0.5967168484853336,0.9978195107770448,0.0219394087672127,0.1050215096375684,6.0,3.0,10.0,4.0,1.5,0.0,4.0,1.5,0.0,9.539700420317704,1.455324191351118e-05
1165,1349,1964-01-01,0.0,0.0,democracy_frequency,1960,6.0,3.0,10.0,70.14,0.5012429151678416,0.8121658329878683,0.5967168484853336,0.9978195107770448,0.0219394087672127,0.1050215096375684,6.0,3.0,10.0,6.0,3.0,10.0,4.0,1.5,0.0,9.539700420317704,2.142077784294474e-05
1314,1550,1964-01-01,0.0,0.0,freedom_frequency,1960,6.0,3.0,10.0,70.14,0.5012429151678416,0.8121658329878683,0.5967168484853336,0.9978195107770448,0.0219394087672127,0.1050215096375684,6.0,3.0,10.0,6.0,3.0,10.0,4.0,1.5,0.0,9.539700420317704,6.728711849016651e-05
1612,1952,1964-01-01,0.0,0.0,liberty_frequency,1960,6.0,3.0,10.0,70.14,0.5012429151678416,0.8121658329878683,0.5967168484853336,0.9978195107770448,0.0219394087672127,0.1050215096375684,6.0,3.0,10.0,6.0,3.0,10.0,4.0,1.5,0.0,9.539700420317704,2.0705723223803666e-05
1017,1149,1965-01-01,0.0,0.0,equality_frequency,1960,4.0,3.25,0.0,70.25,0.5017862312282907,0.8081803412151434,0.6373078996012027,0.9898804304480832,0.0338278117998193,0.1139351629816416,6.0,3.0,10.0,6.0,3.0,10.0,4.0,1.5,0.0,9.561750175007164,1.493299660699327e-05
1315,1551,1965-01-01,0.0,0.0,freedom_frequency,1960,4.0,3.25,0.0,70.25,0.5017862312282907,0.8081803412151434,0.6373078996012027,0.9898804304480832,0.0338278117998193,0.1139351629816416,4.0,3.25,0.0,6.0,3.0,10.0,4.0,1.5,0.0,9.561750175007164,6.70149972396342e-05
1464,1752,1965-01-01,0.0,0.0,justice_frequency,1960,4.0,3.25,0.0,70.25,0.5017862312282907,0.8081803412151434,0.6373078996012027,0.9898804304480832,0.0338278117998193,0.1139351629816416,4.0,3.25,0.0,6.0,3.0,10.0,6.0,3.0,10.0,9.561750175007164,4.009105013981356e-05
868,948,1965-01-01,0.0,0.0,economy_frequency,1960,4.0,3.25,0.0,70.25,0.5017862312282907,0.8081803412151434,0.6373078996012027,0.9898804304480832,0.0338278117998193,0.1139351629816416,4.0,3.25,0.0,6.0,3.0,10.0,6.0,3.0,10.0,9.561750175007164,8.295942855437894e-05
719,749,1965-01-01,0.0,0.0,Life_expectancy,1960,4.0,3.25,0.0,70.25,0.5017862312282907,0.8081803412151434,0.6373078996012027,0.9898804304480832,0.0338278117998193,0.1139351629816416,4.0,3.25,0.0,6.0,3.0,10.0,6.0,3.0,10.0,9.561750175007164,4.26619481914876
1166,1350,1965-01-01,0.0,0.0,democracy_frequency,1960,4.0,3.25,0.0,70.25,0.5017862312282907,0.8081803412151434,0.6373078996012027,0.9898804304480832,0.0338278117998193,0.1139351629816416,4.0,3.25,0.0,4.0,3.25,0.0,6.0,3.0,10.0,9.561750175007164,2.1439758850453896e-05
1613,1953,1965-01-01,0.0,0.0,liberty_frequency,1960,4.0,3.25,0.0,70.25,0.5017862312282907,0.8081803412151434,0.6373078996012027,0.9898804304480832,0.0338278117998193,0.1139351629816416,4.0,3.25,0.0,4.0,3.25,0.0,6.0,3.0,10.0,9.561750175007164,2.1469965899527964e-05
570,600,1965-01-01,0.0,0.0,gdp_percap,1960,4.0,3.25,0.0,70.25,0.5017862312282907,0.8081803412151434,0.6373078996012027,0.9898804304480832,0.0338278117998193,0.1139351629816416,4.0,3.25,0.0,4.0,3.25,0.0,6.0,3.0,10.0,9.561750175007164,9.561750175007164
1018,1150,1966-01-01,0.0,0.0,equality_frequency,1960,1.0,1.0,0.0,70.36,0.4938770203267837,0.7960323917895562,0.6766061391209963,0.998109549289856,0.0490025319882722,0.1237230398442256,4.0,3.25,0.0,4.0,3.25,0.0,6.0,3.0,10.0,9.583324208688284,1.5300656101287628e-05
1167,1351,1966-01-01,0.0,0.0,democracy_frequency,1960,1.0,1.0,0.0,70.36,0.4938770203267837,0.7960323917895562,0.6766061391209963,0.998109549289856,0.0490025319882722,0.1237230398442256,1.0,1.0,0.0,4.0,3.25,0.0,6.0,3.0,10.0,9.583324208688284,2.1163446733516252e-05
1316,1552,1966-01-01,0.0,0.0,freedom_frequency,1960,1.0,1.0,0.0,70.36,0.4938770203267837,0.7960323917895562,0.6766061391209963,0.998109549289856,0.0490025319882722,0.1237230398442256,1.0,1.0,0.0,4.0,3.25,0.0,4.0,3.25,0.0,9.583324208688284,6.729705989753454e-05
720,750,1966-01-01,0.0,0.0,Life_expectancy,1960,1.0,1.0,0.0,70.36,0.4938770203267837,0.7960323917895562,0.6766061391209963,0.998109549289856,0.0490025319882722,0.1237230398442256,1.0,1.0,0.0,4.0,3.25,0.0,4.0,3.25,0.0,9.583324208688284,4.267737488271754
869,949,1966-01-01,0.0,0.0,economy_frequency,1960,1.0,1.0,0.0,70.36,0.4938770203267837,0.7960323917895562,0.6766061391209963,0.998109549289856,0.0490025319882722,0.1237230398442256,1.0,1.0,0.0,4.0,3.25,0.0,4.0,3.25,0.0,9.583324208688284,8.207082057569595e-05
571,601,1966-01-01,0.0,0.0,gdp_percap,1960,1.0,1.0,0.0,70.36,0.4938770203267837,0.7960323917895562,0.6766061391209963,0.998109549289856,0.0490025319882722,0.1237230398442256,1.0,1.0,0.0,1.0,1.0,0.0,4.0,3.25,0.0,9.583324208688284,9.583324208688284
1465,1753,1966-01-01,0.0,0.0,justice_frequency,1960,1.0,1.0,0.0,70.36,0.4938770203267837,0.7960323917895562,0.6766061391209963,0.998109549289856,0.0490025319882722,0.1237230398442256,1.0,1.0,0.0,1.0,1.0,0.0,4.0,3.25,0.0,9.583324208688284,4.142318678431368e-05
1614,1954,1966-01-01,0.0,0.0,liberty_frequency,1960,1.0,1.0,0.0,70.36,0.4938770203267837,0.7960323917895562,0.6766061391209963,0.998109549289856,0.0490025319882722,0.1237230398442256,1.0,1.0,0.0,1.0,1.0,0.0,4.0,3.25,0.0,9.583324208688284,2.230916245757937e-05
1019,1151,1967-01-01,0.0,0.0,equality_frequency,1960,6.0,2.6666666666666665,0.0,70.47,0.4866850110217062,0.7852374493303067,0.6988649629318615,0.998483309322147,0.0599891348030885,0.130114073132476,1.0,1.0,0.0,1.0,1.0,0.0,4.0,3.25,0.0,9.604442615843569,1.5508901194436453e-05
1317,1553,1967-01-01,0.0,0.0,freedom_frequency,1960,6.0,2.6666666666666665,0.0,70.47,0.4866850110217062,0.7852374493303067,0.6988649629318615,0.998483309322147,0.0599891348030885,0.130114073132476,6.0,2.6666666666666665,0.0,1.0,1.0,0.0,4.0,3.25,0.0,9.604442615843569,6.730987095721282e-05
1168,1352,1967-01-01,0.0,0.0,democracy_frequency,1960,6.0,2.6666666666666665,0.0,70.47,0.4866850110217062,0.7852374493303067,0.6988649629318615,0.998483309322147,0.0599891348030885,0.130114073132476,6.0,2.6666666666666665,0.0,1.0,1.0,0.0,1.0,1.0,0.0,9.604442615843569,2.0912190335745255e-05
870,950,1967-01-01,0.0,0.0,economy_frequency,1960,6.0,2.6666666666666665,0.0,70.47,0.4866850110217062,0.7852374493303067,0.6988649629318615,0.998483309322147,0.0599891348030885,0.130114073132476,6.0,2.6666666666666665,0.0,1.0,1.0,0.0,1.0,1.0,0.0,9.604442615843569,8.128118277659756e-05
1466,1754,1967-01-01,0.0,0.0,justice_frequency,1960,6.0,2.6666666666666665,0.0,70.47,0.4866850110217062,0.7852374493303067,0.6988649629318615,0.998483309322147,0.0599891348030885,0.130114073132476,6.0,2.6666666666666665,0.0,1.0,1.0,0.0,1.0,1.0,0.0,9.604442615843569,4.23876618599808e-05
572,602,1967-01-01,0.0,0.0,gdp_percap,1960,6.0,2.6666666666666665,0.0,70.47,0.4866850110217062,0.7852374493303067,0.6988649629318615,0.998483309322147,0.0599891348030885,0.130114073132476,6.0,2.6666666666666665,0.0,6.0,2.6666666666666665,0.0,1.0,1.0,0.0,9.604442615843569,9.604442615843569
721,751,1967-01-01,0.0,0.0,Life_expectancy,1960,6.0,2.6666666666666665,0.0,70.47,0.4866850110217062,0.7852374493303067,0.6988649629318615,0.998483309322147,0.0599891348030885,0.130114073132476,6.0,2.6666666666666665,0.0,6.0,2.6666666666666665,0.0,1.0,1.0,0.0,9.604442615843569,4.269277781231887
1615,1955,1967-01-01,0.0,0.0,liberty_frequency,1960,6.0,2.6666666666666665,0.0,70.47,0.4866850110217062,0.7852374493303067,0.6988649629318615,0.998483309322147,0.0599891348030885,0.130114073132476,6.0,2.6666666666666665,0.0,6.0,2.6666666666666665,0.0,1.0,1.0,0.0,9.604442615843569,2.28571188216928e-05
1020,1152,1968-01-01,0.0,0.0,equality_frequency,1960,4.0,2.75,1.0,70.58,0.4755166996233706,0.7813513604112071,0.7160484888321362,0.9807571500103148,0.0740881806020566,0.1286291209002326,6.0,2.6666666666666665,0.0,6.0,2.6666666666666665,0.0,1.0,1.0,0.0,9.625124244056558,1.5669663700214306e-05
1467,1755,1968-01-01,0.0,0.0,justice_frequency,1960,4.0,2.75,1.0,70.58,0.4755166996233706,0.7813513604112071,0.7160484888321362,0.9807571500103148,0.0740881806020566,0.1286291209002326,4.0,2.75,1.0,6.0,2.6666666666666665,0.0,1.0,1.0,0.0,9.625124244056558,4.362536595470345e-05
573,603,1968-01-01,0.0,0.0,gdp_percap,1960,4.0,2.75,1.0,70.58,0.4755166996233706,0.7813513604112071,0.7160484888321362,0.9807571500103148,0.0740881806020566,0.1286291209002326,4.0,2.75,1.0,6.0,2.6666666666666665,0.0,6.0,2.6666666666666665,0.0,9.625124244056558,9.625124244056558
722,752,1968-01-01,0.0,0.0,Life_expectancy,1960,4.0,2.75,1.0,70.58,0.4755166996233706,0.7813513604112071,0.7160484888321362,0.9807571500103148,0.0740881806020566,0.1286291209002326,4.0,2.75,1.0,6.0,2.6666666666666665,0.0,6.0,2.6666666666666665,0.0,9.625124244056558,4.2708157053378795
871,951,1968-01-01,0.0,0.0,economy_frequency,1960,4.0,2.75,1.0,70.58,0.4755166996233706,0.7813513604112071,0.7160484888321362,0.9807571500103148,0.0740881806020566,0.1286291209002326,4.0,2.75,1.0,6.0,2.6666666666666665,0.0,6.0,2.6666666666666665,0.0,9.625124244056558,8.099691962647422e-05
1318,1554,1968-01-01,0.0,0.0,freedom_frequency,1960,4.0,2.75,1.0,70.58,0.4755166996233706,0.7813513604112071,0.7160484888321362,0.9807571500103148,0.0740881806020566,0.1286291209002326,4.0,2.75,1.0,4.0,2.75,1.0,6.0,2.6666666666666665,0.0,9.625124244056558,6.670228605587282e-05
1616,1956,1968-01-01,0.0,0.0,liberty_frequency,1960,4.0,2.75,1.0,70.58,0.4755166996233706,0.7813513604112071,0.7160484888321362,0.9807571500103148,0.0740881806020566,0.1286291209002326,4.0,2.75,1.0,4.0,2.75,1.0,6.0,2.6666666666666665,0.0,9.625124244056558,2.27298015604256e-05
1169,1353,1968-01-01,0.0,0.0,democracy_frequency,1960,4.0,2.75,1.0,70.58,0.4755166996233706,0.7813513604112071,0.7160484888321362,0.9807571500103148,0.0740881806020566,0.1286291209002326,4.0,2.75,1.0,4.0,2.75,1.0,6.0,2.6666666666666665,0.0,9.625124244056558,2.0522019735005504e-05
1021,1153,1969-01-01,0.0,0.0,equality_frequency,1960,2.0,2.5,0.0,70.69,0.461060777878802,0.7738442568493443,0.7342396195250251,0.9556999754293556,0.0760356766997317,0.1193307829012674,4.0,2.75,1.0,4.0,2.75,1.0,6.0,2.6666666666666665,0.0,9.645386795087816,1.5839852943456192e-05
574,604,1969-01-01,0.0,0.0,gdp_percap,1960,2.0,2.5,0.0,70.69,0.461060777878802,0.7738442568493443,0.7342396195250251,0.9556999754293556,0.0760356766997317,0.1193307829012674,2.0,2.5,0.0,4.0,2.75,1.0,6.0,2.6666666666666665,0.0,9.645386795087816,9.645386795087816
1319,1555,1969-01-01,0.0,0.0,freedom_frequency,1960,2.0,2.5,0.0,70.69,0.461060777878802,0.7738442568493443,0.7342396195250251,0.9556999754293556,0.0760356766997317,0.1193307829012674,2.0,2.5,0.0,4.0,2.75,1.0,4.0,2.75,1.0,9.645386795087816,6.584342137793035e-05
1617,1957,1969-01-01,0.0,0.0,liberty_frequency,1960,2.0,2.5,0.0,70.69,0.461060777878802,0.7738442568493443,0.7342396195250251,0.9556999754293556,0.0760356766997317,0.1193307829012674,2.0,2.5,0.0,4.0,2.75,1.0,4.0,2.75,1.0,9.645386795087816,2.193257761617085e-05
872,952,1969-01-01,0.0,0.0,economy_frequency,1960,2.0,2.5,0.0,70.69,0.461060777878802,0.7738442568493443,0.7342396195250251,0.9556999754293556,0.0760356766997317,0.1193307829012674,2.0,2.5,0.0,4.0,2.75,1.0,4.0,2.75,1.0,9.645386795087816,8.044778299052544e-05
723,753,1969-01-01,0.0,0.0,Life_expectancy,1960,2.0,2.5,0.0,70.69,0.461060777878802,0.7738442568493443,0.7342396195250251,0.9556999754293556,0.0760356766997317,0.1193307829012674,2.0,2.5,0.0,2.0,2.5,0.0,4.0,2.75,1.0,9.645386795087816,4.272351267864781
1170,1354,1969-01-01,0.0,0.0,democracy_frequency,1960,2.0,2.5,0.0,70.69,0.461060777878802,0.7738442568493443,0.7342396195250251,0.9556999754293556,0.0760356766997317,0.1193307829012674,2.0,2.5,0.0,2.0,2.5,0.0,4.0,2.75,1.0,9.645386795087816,2.0016994579927753e-05
1468,1756,1969-01-01,0.0,0.0,justice_frequency,1960,2.0,2.5,0.0,70.69,0.461060777878802,0.7738442568493443,0.7342396195250251,0.9556999754293556,0.0760356766997317,0.1193307829012674,2.0,2.5,0.0,2.0,2.5,0.0,4.0,2.75,1.0,9.645386795087816,4.3796329453310063e-05
873,953,1970-01-01,0.0,0.0,economy_frequency,1970,2.0,3.0,0.0,70.8,0.4483484420612704,0.7672866523006856,0.7482116282162056,0.9234727243567664,0.0777453397359569,0.1097063624666768,2.0,2.5,0.0,2.0,2.5,0.0,4.0,2.75,1.0,9.66524691591226,7.99681009501143e-05
1171,1355,1970-01-01,0.0,0.0,democracy_frequency,1970,2.0,3.0,0.0,70.8,0.4483484420612704,0.7672866523006856,0.7482116282162056,0.9234727243567664,0.0777453397359569,0.1097063624666768,2.0,3.0,0.0,2.0,2.5,0.0,4.0,2.75,1.0,9.66524691591226,1.9572882296543475e-05
1320,1556,1970-01-01,0.0,0.0,freedom_frequency,1970,2.0,3.0,0.0,70.8,0.4483484420612704,0.7672866523006856,0.7482116282162056,0.9234727243567664,0.0777453397359569,0.1097063624666768,2.0,3.0,0.0,2.0,2.5,0.0,2.0,2.5,0.0,9.66524691591226,6.473879265382458e-05
575,605,1970-01-01,0.0,0.0,gdp_percap,1970,2.0,3.0,0.0,70.8,0.4483484420612704,0.7672866523006856,0.7482116282162056,0.9234727243567664,0.0777453397359569,0.1097063624666768,2.0,3.0,0.0,2.0,2.5,0.0,2.0,2.5,0.0,9.66524691591226,9.66524691591226
724,754,1970-01-01,0.0,0.0,Life_expectancy,1970,2.0,3.0,0.0,70.8,0.4483484420612704,0.7672866523006856,0.7482116282162056,0.9234727243567664,0.0777453397359569,0.1097063624666768,2.0,3.0,0.0,2.0,2.5,0.0,2.0,2.5,0.0,9.66524691591226,4.273884476054178
1469,1757,1970-01-01,0.0,0.0,justice_frequency,1970,2.0,3.0,0.0,70.8,0.4483484420612704,0.7672866523006856,0.7482116282162056,0.9234727243567664,0.0777453397359569,0.1097063624666768,2.0,3.0,0.0,2.0,3.0,0.0,2.0,2.5,0.0,9.66524691591226,4.3946414440664224e-05
1618,1958,1970-01-01,0.0,0.0,liberty_frequency,1970,2.0,3.0,0.0,70.8,0.4483484420612704,0.7672866523006856,0.7482116282162056,0.9234727243567664,0.0777453397359569,0.1097063624666768,2.0,3.0,0.0,2.0,3.0,0.0,2.0,2.5,0.0,9.66524691591226,2.110739524001918e-05
1022,1154,1970-01-01,0.0,0.0,equality_frequency,1970,2.0,3.0,0.0,70.8,0.4483484420612704,0.7672866523006856,0.7482116282162056,0.9234727243567664,0.0777453397359569,0.1097063624666768,2.0,3.0,0.0,2.0,3.0,0.0,2.0,2.5,0.0,9.66524691591226,1.5970569679436248e-05
1172,1356,1971-01-01,0.0,0.0,democracy_frequency,1970,3.0,2.6666666666666665,0.0,71.09,0.436897278444513,0.7791868760611838,0.7594126577622595,0.8886389473539628,0.0796068488960443,0.0970438839988289,2.0,3.0,0.0,2.0,3.0,0.0,2.0,2.5,0.0,9.684720280891012,1.917282957289093e-05
725,755,1971-01-01,0.0,0.0,Life_expectancy,1970,3.0,2.6666666666666665,0.0,71.09,0.436897278444513,0.7791868760611838,0.7594126577622595,0.8886389473539628,0.0796068488960443,0.0970438839988289,3.0,2.6666666666666665,0.0,2.0,3.0,0.0,2.0,2.5,0.0,9.684720280891012,4.277915338416487
1321,1557,1971-01-01,0.0,0.0,freedom_frequency,1970,3.0,2.6666666666666665,0.0,71.09,0.436897278444513,0.7791868760611838,0.7594126577622595,0.8886389473539628,0.0796068488960443,0.0970438839988289,3.0,2.6666666666666665,0.0,2.0,3.0,0.0,2.0,3.0,0.0,9.684720280891012,6.35448206708287e-05
1023,1155,1971-01-01,0.0,0.0,equality_frequency,1970,3.0,2.6666666666666665,0.0,71.09,0.436897278444513,0.7791868760611838,0.7594126577622595,0.8886389473539628,0.0796068488960443,0.0970438839988289,3.0,2.6666666666666665,0.0,2.0,3.0,0.0,2.0,3.0,0.0,9.684720280891012,1.607536218864709e-05
1470,1758,1971-01-01,0.0,0.0,justice_frequency,1970,3.0,2.6666666666666665,0.0,71.09,0.436897278444513,0.7791868760611838,0.7594126577622595,0.8886389473539628,0.0796068488960443,0.0970438839988289,3.0,2.6666666666666665,0.0,2.0,3.0,0.0,2.0,3.0,0.0,9.684720280891012,4.410982941135618e-05
874,954,1971-01-01,0.0,0.0,economy_frequency,1970,3.0,2.6666666666666665,0.0,71.09,0.436897278444513,0.7791868760611838,0.7594126577622595,0.8886389473539628,0.0796068488960443,0.0970438839988289,3.0,2.6666666666666665,0.0,3.0,2.6666666666666665,0.0,2.0,3.0,0.0,9.684720280891012,8.083858993080867e-05
1619,1959,1971-01-01,0.0,0.0,liberty_frequency,1970,3.0,2.6666666666666665,0.0,71.09,0.436897278444513,0.7791868760611838,0.7594126577622595,0.8886389473539628,0.0796068488960443,0.0970438839988289,3.0,2.6666666666666665,0.0,3.0,2.6666666666666665,0.0,2.0,3.0,0.0,9.684720280891012,2.0021733602089893e-05
576,606,1971-01-01,0.0,0.0,gdp_percap,1970,3.0,2.6666666666666665,0.0,71.09,0.436897278444513,0.7791868760611838,0.7594126577622595,0.8886389473539628,0.0796068488960443,0.0970438839988289,3.0,2.6666666666666665,0.0,3.0,2.6666666666666665,0.0,2.0,3.0,0.0,9.684720280891012,9.684720280891012
1322,1558,1972-01-01,0.0,0.0,freedom_frequency,1970,3.0,3.0,0.0,71.38,0.4204598961332371,0.8125707475851562,0.7667569308479725,0.8348375006545976,0.0736636626471971,0.0781421573247167,3.0,2.6666666666666665,0.0,3.0,2.6666666666666665,0.0,2.0,3.0,0.0,9.703821666093928,6.170070489842635e-05
875,955,1972-01-01,0.0,0.0,economy_frequency,1970,3.0,3.0,0.0,71.38,0.4204598961332371,0.8125707475851562,0.7667569308479725,0.8348375006545976,0.0736636626471971,0.0781421573247167,3.0,3.0,0.0,3.0,2.6666666666666665,0.0,2.0,3.0,0.0,9.703821666093928,8.328058133774395e-05
1620,1960,1972-01-01,0.0,0.0,liberty_frequency,1970,3.0,3.0,0.0,71.38,0.4204598961332371,0.8125707475851562,0.7667569308479725,0.8348375006545976,0.0736636626471971,0.0781421573247167,3.0,3.0,0.0,3.0,2.6666666666666665,0.0,3.0,2.6666666666666665,0.0,9.703821666093928,1.8401126123045156e-05
726,756,1972-01-01,0.0,0.0,Life_expectancy,1970,3.0,3.0,0.0,71.38,0.4204598961332371,0.8125707475851562,0.7667569308479725,0.8348375006545976,0.0736636626471971,0.0781421573247167,3.0,3.0,0.0,3.0,2.6666666666666665,0.0,3.0,2.6666666666666665,0.0,9.703821666093928,4.281930018135596
1471,1759,1972-01-01,0.0,0.0,justice_frequency,1970,3.0,3.0,0.0,71.38,0.4204598961332371,0.8125707475851562,0.7667569308479725,0.8348375006545976,0.0736636626471971,0.0781421573247167,3.0,3.0,0.0,3.0,2.6666666666666665,0.0,3.0,2.6666666666666665,0.0,9.703821666093928,4.358809908550297e-05
577,607,1972-01-01,0.0,0.0,gdp_percap,1970,3.0,3.0,0.0,71.38,0.4204598961332371,0.8125707475851562,0.7667569308479725,0.8348375006545976,0.0736636626471971,0.0781421573247167,3.0,3.0,0.0,3.0,3.0,0.0,3.0,2.6666666666666665,0.0,9.703821666093928,9.703821666093928
1024,1156,1972-01-01,0.0,0.0,equality_frequency,1970,3.0,3.0,0.0,71.38,0.4204598961332371,0.8125707475851562,0.7667569308479725,0.8348375006545976,0.0736636626471971,0.0781421573247167,3.0,3.0,0.0,3.0,3.0,0.0,3.0,2.6666666666666665,0.0,9.703821666093928,1.6144072367033027e-05
1173,1357,1972-01-01,0.0,0.0,democracy_frequency,1970,3.0,3.0,0.0,71.38,0.4204598961332371,0.8125707475851562,0.7667569308479725,0.8348375006545976,0.0736636626471971,0.0781421573247167,3.0,3.0,0.0,3.0,3.0,0.0,3.0,2.6666666666666665,0.0,9.703821666093928,1.8598580266284303e-05
876,956,1973-01-01,0.0,0.0,economy_frequency,1970,2.0,2.0,0.0,71.67,0.4059276530829662,0.8369761657610507,0.7498568897059041,0.7730248354535574,0.0670285790271005,0.0600160796355191,3.0,3.0,0.0,3.0,3.0,0.0,3.0,2.6666666666666665,0.0,9.72256501665588,8.506580554276524e-05
