State,Station,Year,Ridership
Georgia,"Savannah, Georgia",2022-01-01,48796.0
New York,"Schenectady, New York",2005-01-01,21362.0
New York,"Schenectady, New York",2006-01-01,22175.0
New York,"Schenectady, New York",2007-01-01,45554.0
New York,"Schenectady, New York",2008-01-01,49659.0
New York,"Schenectady, New York",2009-01-01,51882.0
New York,"Schenectady, New York",2010-01-01,56125.0
New York,"Schenectady, New York",2011-01-01,58127.0
New York,"Schenectady, New York",2012-01-01,60811.0
New York,"Schenectady, New York",2013-01-01,61803.0
New York,"Schenectady, New York",2014-01-01,60677.0
New York,"Schenectady, New York",2015-01-01,58551.0
New York,"Schenectady, New York",2016-01-01,56257.0
New York,"Schenectady, New York",2017-01-01,54388.0
New York,"Schenectady, New York",2018-01-01,50950.0
New York,"Schenectady, New York",2019-01-01,62180.0
New York,"Schenectady, New York",2020-01-01,40006.0
New York,"Schenectady, New York",2021-01-01,34225.0
New York,"Schenectady, New York",2022-01-01,50041.0
Louisiana,"Schriever, Louisiana",2005-01-01,187.0
Louisiana,"Schriever, Louisiana",2006-01-01,266.0
Louisiana,"Schriever, Louisiana",2007-01-01,744.0
Louisiana,"Schriever, Louisiana",2008-01-01,1029.0
Louisiana,"Schriever, Louisiana",2009-01-01,1072.0
Louisiana,"Schriever, Louisiana",2010-01-01,1292.0
Louisiana,"Schriever, Louisiana",2011-01-01,1383.0
Louisiana,"Schriever, Louisiana",2012-01-01,1755.0
Louisiana,"Schriever, Louisiana",2013-01-01,1811.0
Louisiana,"Schriever, Louisiana",2014-01-01,1923.0
Louisiana,"Schriever, Louisiana",2015-01-01,2028.0
Louisiana,"Schriever, Louisiana",2016-01-01,1455.0
Louisiana,"Schriever, Louisiana",2017-01-01,1294.0
Louisiana,"Schriever, Louisiana",2018-01-01,1238.0
Louisiana,"Schriever, Louisiana",2019-01-01,1124.0
Louisiana,"Schriever, Louisiana",2020-01-01,710.0
Louisiana,"Schriever, Louisiana",2021-01-01,678.0
Louisiana,"Schriever, Louisiana",2022-01-01,933.0
Pennsylvania,"Scranton, Pennsylvania",2006-01-01,200.0
Washington,"Seattle, Washington",2005-01-01,307290.0
Washington,"Seattle, Washington",2006-01-01,295861.0
Washington,"Seattle, Washington",2007-01-01,584753.0
Washington,"Seattle, Washington",2008-01-01,617067.0
Washington,"Seattle, Washington",2009-01-01,615735.0
Washington,"Seattle, Washington",2010-01-01,677953.0
Washington,"Seattle, Washington",2011-01-01,672485.0
Washington,"Seattle, Washington",2012-01-01,672351.0
Washington,"Seattle, Washington",2013-01-01,640054.0
Washington,"Seattle, Washington",2014-01-01,626623.0
Washington,"Seattle, Washington",2015-01-01,604832.0
Washington,"Seattle, Washington",2016-01-01,649491.0
Washington,"Seattle, Washington",2017-01-01,667475.0
Washington,"Seattle, Washington",2018-01-01,686426.0
Washington,"Seattle, Washington",2019-01-01,682132.0
Washington,"Seattle, Washington",2020-01-01,289180.0
Washington,"Seattle, Washington",2021-01-01,193076.0
Washington,"Seattle, Washington",2022-01-01,384726.0
Florida,"Sebring, Florida",2005-01-01,7603.0
Florida,"Sebring, Florida",2006-01-01,6963.0
Florida,"Sebring, Florida",2007-01-01,15227.0
Florida,"Sebring, Florida",2008-01-01,17945.0
Florida,"Sebring, Florida",2009-01-01,16982.0
Florida,"Sebring, Florida",2010-01-01,18951.0
Florida,"Sebring, Florida",2011-01-01,19988.0
Florida,"Sebring, Florida",2012-01-01,18202.0
Florida,"Sebring, Florida",2013-01-01,17111.0
Florida,"Sebring, Florida",2014-01-01,17076.0
Florida,"Sebring, Florida",2015-01-01,17397.0
Florida,"Sebring, Florida",2016-01-01,16416.0
Florida,"Sebring, Florida",2017-01-01,15214.0
Florida,"Sebring, Florida",2018-01-01,13847.0
Florida,"Sebring, Florida",2019-01-01,14083.0
Florida,"Sebring, Florida",2020-01-01,9166.0
Florida,"Sebring, Florida",2021-01-01,8619.0
Florida,"Sebring, Florida",2022-01-01,10301.0
Missouri,"Sedalia, Missouri",2005-01-01,4904.0
Missouri,"Sedalia, Missouri",2006-01-01,3809.0
Missouri,"Sedalia, Missouri",2007-01-01,8010.0
Missouri,"Sedalia, Missouri",2008-01-01,9643.0
